TCGA.BH.A1FM.11B.23R.A13Q.07	TCGA.E2.A1LB.11A.22R.A144.07	TCGA.BH.A208.11A.51R.A157.07	TCGA.BH.A18K.11A.13R.A12D.07	TCGA.E9.A1RC.11A.33R.A157.07	TCGA.E9.A1NG.11A.52R.A14M.07	TCGA.A7.A0DC.11A.41R.A089.07	TCGA.BH.A18J.11A.31R.A12D.07	TCGA.BH.A18P.11A.43R.A12D.07	TCGA.E9.A1NF.11A.73R.A14D.07	TCGA.BH.A18S.11A.43R.A12D.07	TCGA.A7.A0D9.11A.53R.A089.07	TCGA.BH.A0DG.11A.43R.A12P.07	TCGA.BH.A18L.11A.42R.A12D.07	TCGA.BH.A0HA.11A.31R.A12P.07	TCGA.BH.A18R.11A.42R.A12D.07	TCGA.E2.A158.11A.22R.A12D.07	TCGA.BH.A0BQ.11A.33R.A115.07	TCGA.BH.A0DH.11A.31R.A089.07	TCGA.BH.A1F2.11A.32R.A13Q.07	TCGA.B6.A0WY.01A.11R.A109.07	TCGA.AN.A0G0.01A.11R.A034.07	TCGA.E2.A1IL.01A.11R.A14D.07	TCGA.BH.A0HX.01A.21R.A056.07	TCGA.A7.A26G.01A.21R.A169.07	TCGA.AR.A24X.01A.11R.A169.07	TCGA.A8.A076.01A.21R.A00Z.07	TCGA.B6.A0RS.01A.11R.A084.07	TCGA.C8.A1HE.01A.11R.A13Q.07	TCGA.A8.A09V.01A.11R.A034.07	TCGA.C8.A27B.01A.11R.A169.07	TCGA.B6.A0IM.01A.11R.A034.07	TCGA.AR.A1AW.01A.21R.A12P.07	TCGA.BH.A1EX.01A.11R.A13Q.07	TCGA.D8.A1XG.01A.11R.A14D.07	TCGA.AO.A12A.01A.21R.A115.07	TCGA.AR.A0TR.01A.11R.A084.07	TCGA.A8.A07E.01A.11R.A034.07	TCGA.A2.A0CT.01A.31R.A056.07	TCGA.BH.A18U.01A.21R.A12D.07
hsa04014__55	0.0368936904064236	0.0357498110970549	0.036022564371081	0.0350368584258423	0.0363956420753468	0.0354866263013063	0.0361497326885704	0.0368509857705669	0.0358874639954778	0.036709083514302	0.0372900492300956	0.0368380532034817	0.034659373569675	0.0361184938808519	0.0359410332723425	0.0359088893230516	0.0370642095589864	0.0347769795651295	0.0359904692407499	0.0367710371098476	0.0334798495218176	0.0333030708411289	0.0304176578363044	0.0355918468932775	0.036423175197693	0.0328949878728509	0.0342146527641981	0.0296327889764595	0.0344844131581677	0.0357044638172316	0.0387309263831639	0.0337904171670004	0.0344210425680254	0.033134828657258	0.0319057377817659	0.0353089491618039	0.025731894974288	0.0334405680113279	0.0344534038013057	0.0332772980818347
hsa04014__62	0.379757205720333	0.351703266650051	0.369612885266755	0.372294563346552	0.368617878840917	0.377297326186967	0.371995856700026	0.385422910613544	0.374041117209603	0.385489190086923	0.387790825558944	0.375801276917709	0.373456918363467	0.382056768562848	0.370023796993469	0.378263248017917	0.365650331168804	0.389806676137034	0.39072679102995	0.383435337583128	0.364697634327266	0.367022899026856	0.384650095790432	0.342496145185984	0.427627995139493	0.338309619091557	0.359540086011786	0.386402050143482	0.376445940619411	0.378468607812433	0.407986709628026	0.367632830344269	0.43147814024393	0.407996981768071	0.385124128347313	0.363054874730298	0.344135954824064	0.377474026547892	0.345341811247235	0.333614624332273
hsa04014__63	0.213972083078033	0.205149279538562	0.216469462732246	0.204460454532857	0.201876150539169	0.225398990747445	0.234295317604086	0.224642799649958	0.207651825223078	0.234196998864092	0.231401612563656	0.22085301494455	0.227098586869712	0.214142627735875	0.211136373555529	0.204321568939873	0.211160669836652	0.232187106139543	0.216219889542363	0.206971284555419	0.241198829717053	0.258672250698071	0.203812293919052	0.208546045929418	0.243039731843894	0.240738146704426	0.245074858481299	0.222054568210792	0.252430001483933	0.269666573930444	0.265004011675395	0.215442829469516	0.283599646826458	0.238247215778727	0.225249796780408	0.236169793817827	0.245515189789685	0.244312559238616	0.217513592924862	0.208496299871716
hsa04014__64	0.423354456074928	0.443266144868875	0.428856978653139	0.442432440781188	0.431253742171025	0.431694106147606	0.431806318897823	0.441006140425564	0.437743567205953	0.449528502076102	0.457825049943088	0.433520570878829	0.427515157150406	0.438104972889973	0.433781530927444	0.428368881604435	0.424186580681333	0.448337516919308	0.436317525287643	0.43262156208674	0.449478381440069	0.413089216653457	0.442057161325328	0.412771555892653	0.444128947271761	0.418214317453435	0.438529941521553	0.416077222828123	0.422206659450789	0.412899060932823	0.479358856558404	0.408425160506182	0.441916659485331	0.444255288447144	0.395836317882511	0.432839153857639	0.397893062534756	0.441933108587063	0.407781438809301	0.408590974167716
hsa04014__65	0.413443418466942	0.420288796091408	0.420884741770349	0.41377053942035	0.413187391866409	0.407631526324354	0.426194671986233	0.418122415112975	0.418782273822594	0.406120153510185	0.414673663782124	0.411722514985805	0.421646932806586	0.409552562972754	0.415013612138192	0.417589781868085	0.39545801787771	0.417712620690136	0.396368004577419	0.418664348021844	0.37047463579997	0.406449742759778	0.377412512634258	0.386184872759973	0.404338446853879	0.374583099459312	0.373288806798041	0.327210067226388	0.379473625455399	0.394364065090854	0.444551924760742	0.39445348174792	0.391433832742024	0.393325289339569	0.393965776115523	0.38285344614258	0.274482068737231	0.391573409449722	0.375203740899094	0.36187340849106
hsa04014__66	0.327823348664623	0.326655026971085	0.319450266469861	0.322327266082399	0.318184103080429	0.322173235332502	0.321624285704189	0.332210093317076	0.325941069795272	0.324350156473207	0.327653024794795	0.313868534929171	0.319070787188761	0.321193586104138	0.319724503533783	0.324813767674296	0.321241270213944	0.336801658689803	0.32499118304887	0.325372253971978	0.324552915945808	0.309467711798661	0.335576786878204	0.329863104737876	0.333702066231392	0.320173152789464	0.313754538665931	0.341388123785494	0.321283078069867	0.31921969554918	0.358039307255162	0.322463778903577	0.337357530553193	0.334126647154645	0.317603863660153	0.324403192282836	0.302487730392954	0.329995783854348	0.350693015763652	0.321296920331745
hsa04014__104	0.244115845579915	0.243420080175782	0.24306793402568	0.236509813645224	0.24075626473062	0.242467038331229	0.240014042131027	0.238298079571139	0.240646545718015	0.239384414223881	0.238557966625738	0.240217250347616	0.246391633151244	0.234331872317071	0.245012082786924	0.242341251751325	0.233055664908611	0.245027522764011	0.231715874413046	0.242451054078647	0.241740920400062	0.241418019423987	0.244225806770696	0.250432789688923	0.258028027513762	0.245140705994192	0.248934011845267	0.241488497645285	0.244562186861684	0.24710680412794	0.278939830279106	0.254605025180262	0.25393424273937	0.242243358540255	0.250326899305495	0.242088148859529	0.24217937905061	0.255404793045814	0.259625052841557	0.227884682581911
hsa04014__68	0.330609539968743	0.32840888127632	0.329425136035677	0.326961901771562	0.311201914055655	0.333757464576788	0.324427512098748	0.342884137039352	0.324145114705858	0.32415529919643	0.342992467652715	0.305627231906929	0.318645841206845	0.329175555449387	0.328113536576211	0.330029289037997	0.317227267020064	0.34898324373408	0.325726395335043	0.33229207447527	0.33213117320672	0.29904921838784	0.32833548073553	0.324983406609568	0.336286099268045	0.322236719680645	0.297123769051861	0.346691436714865	0.312997034101155	0.321025757952539	0.344158344526741	0.326997957457273	0.344039540342386	0.326905282044795	0.326029819355461	0.331167430465092	0.304949644932044	0.324414507141266	0.315550523557985	0.306017725316164
hsa04014__69	0.292026789824781	0.26679426486082	0.270690134635941	0.2902547218677	0.284795804184259	0.297640403487092	0.293437977725325	0.300735275690171	0.303626705060779	0.292624450443122	0.290545742900456	0.294420692702298	0.27992840802418	0.2831079678278	0.276880542775705	0.295676872021852	0.305142241304178	0.301729420649862	0.272787349924133	0.285217298003875	0.268586528707877	0.300530942332487	0.263320136569846	0.296329698658727	0.282119244597934	0.278582192661586	0.282244143618635	0.302448784183283	0.250108208212682	0.251840962976254	0.279240948350252	0.242928486792802	0.256980642346134	0.262261391637478	0.301346951225951	0.296341547525855	0.235161550556464	0.317523241350081	0.277343076357795	0.282062206223822
hsa04014__70	0.214686893317433	0.243140919699772	0.223879488507461	0.21913154352201	0.18467061953829	0.2160497617683	0.220648500718444	0.226275347151273	0.202087821111231	0.216210407827638	0.224649806499018	0.19778006767145	0.218236998519671	0.215241203164173	0.235424033274839	0.216802503776559	0.206333492653728	0.233917489515099	0.225863092695254	0.214699784505625	0.24103712021247	0.216586303276931	0.213299257751647	0.249547261336942	0.246273103311168	0.230144176155767	0.240288874285299	0.194845652942789	0.220649002136812	0.192406223024386	0.213111590438291	0.209141766821771	0.210660989737195	0.207809560480092	0.21942766200246	0.228016907258379	0.199108508972707	0.22648063406168	0.237651317827085	0.219524626672157
hsa04014__67	0.210054967436614	0.206300412944212	0.202696078793132	0.219930319144246	0.262857650002186	0.231218402429921	0.234901232173629	0.21955383404828	0.234132259255039	0.240379974263638	0.230617573600548	0.244901293895024	0.209157249015503	0.233318756117684	0.205626502667422	0.216476818242844	0.229139992364779	0.213139116946337	0.215977339247624	0.23786796291885	0.185414197870665	0.218611653177521	0.187732996455952	0.186958936094505	0.219935016568147	0.179518845640304	0.162541023597345	0.17519638907045	0.176712748210295	0.178380394370084	0.260386365766209	0.181182198110181	0.186157838783083	0.195959994680543	0.187491311002458	0.182582180721683	0.121649810451816	0.197995546087933	0.168000712632975	0.171336271350039
